model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,40,51,Yes,4.390625,2.234375,-2.15625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,34,8,No,-3.90625,-6.921875,-3.015625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,27,72,Yes,3.955078125,1.8427734375,-2.1123046875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,91,40,No,-5.3125,-8.1875,-2.875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,27,83,Yes,4.40625,2.5625,-1.84375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,63,50,No,-4.703125,-7.8125,-3.109375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,82,58,No,-4.828125,-7.53125,-2.703125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,18,33,Yes,4.40625,2.046875,-2.359375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,17,31,Yes,4.671875,2.59375,-2.078125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,95,71,No,-5.4375,-7.90625,-2.46875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,68,33,No,-5.21875,-7.99609375,-2.77734375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,95,74,No,-6.109375,-8.421875,-2.3125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,54,74,Yes,4.28125,2.140625,-2.140625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,51,46,No,-6.171875,-8.703125,-2.53125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,28,17,No,-4.828125,-7.703125,-2.875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,65,63,No,-5.59375,-8.140625,-2.546875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,11,96,Yes,4.140625,1.421875,-2.71875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,6,14,Yes,4.625,2.328125,-2.296875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,19,80,Yes,4.1875,1.953125,-2.234375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,20,87,Yes,4.4375,2.265625,-2.171875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,54,76,Yes,4.3125,2.171875,-2.140625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,8,49,Yes,4.421875,1.6103515625,-2.8115234375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,48,76,Yes,4.390625,2.34375,-2.046875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,59,67,Yes,4.140625,1.9541015625,-2.1865234375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,32,70,Yes,3.810546875,1.625,-2.185546875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,1,87,Yes,4.03125,1.078125,-2.953125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,92,14,No,-4.890625,-7.59375,-2.703125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,87,68,No,-4.875,-7.453125,-2.578125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,96,34,No,-5.515625,-8.171875,-2.65625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,98,82,No,-5.1875,-7.6875,-2.5,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,43,14,No,-4.921875,-7.53125,-2.609375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,37,55,Yes,4.265625,2.046875,-2.21875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,20,58,Yes,4.78125,2.6875,-2.09375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,0,92,Yes,4.171875,1.25,-2.921875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,92,33,No,-5.359375,-7.99609375,-2.63671875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,64,97,Yes,4.21875,2.03125,-2.1875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,22,64,Yes,4.59375,2.609375,-1.984375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,13,80,Yes,4.53125,2.3125,-2.21875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,38,81,Yes,4.203125,2.296875,-1.90625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,64,77,Yes,3.515625,1.015625,-2.5,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,25,19,No,-6.03125,-8.375,-2.34375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,47,97,Yes,4.359375,2.40625,-1.953125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,20,69,Yes,4.359375,2.09375,-2.265625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,81,14,No,-5.125,-1.640625,3.484375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,3,94,Yes,4.34375,5.359375,1.015625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,35,31,No,-5.671875,-1.7333984375,3.9384765625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,28,17,No,-4.828125,-1.0,3.828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,94,13,No,-5.15625,-1.515625,3.640625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,86,94,Yes,4.296875,5.25,0.953125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,69,11,No,-3.875,-0.125,3.75,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,75,54,No,-6.03125,-2.046875,3.984375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,4,3,No,-5.875,-1.59375,4.28125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,11,27,Yes,4.765625,5.734375,0.96875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,29,64,Yes,4.78125,5.578125,0.796875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,77,3,No,-5.953125,-2.359375,3.59375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,71,25,No,-4.40625,-0.59375,3.8125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,91,83,No,-4.484375,-0.73388671875,3.75048828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,89,69,No,-5.046875,-1.3125,3.734375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,53,28,No,-4.53125,-0.71875,3.8125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,57,75,Yes,4.0625,4.96875,0.90625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,35,0,No,-6.859375,-3.578125,3.28125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,97,20,No,-6.25,-2.21875,4.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,89,54,No,-4.828125,-0.95361328125,3.87451171875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,43,35,No,-4.125,-0.40576171875,3.71923828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,19,27,Yes,4.8125,5.859375,1.046875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,97,43,No,-5.171875,-1.453125,3.71875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,13,11,No,-5.21875,-1.140625,4.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,48,12,No,-5.40625,-1.71875,3.6875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,45,44,No,-7.078125,-2.828125,4.25,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,77,33,No,-5.203125,-1.546875,3.65625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,5,93,Yes,4.375,5.40625,1.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,58,68,Yes,4.28125,5.203125,0.921875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,15,48,Yes,4.8125,5.765625,0.953125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,10,70,Yes,4.921875,5.75,0.828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,37,80,Yes,4.375,5.3125,0.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,79,46,No,-5.21875,-0.875,4.34375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,73,24,No,-4.484375,-0.51513671875,3.96923828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,90,8,No,-6.015625,-2.078125,3.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,5,84,Yes,4.375,5.421875,1.046875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,29,98,Yes,4.3125,5.1875,0.875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,37,10,No,-5.5,-1.6728515625,3.8271484375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,29,12,No,-5.96875,-1.890625,4.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,48,35,No,-4.796875,-0.98388671875,3.81298828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,58,81,Yes,4.046875,5.0,0.953125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,46,20,No,-4.78125,-0.5625,4.21875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,47,45,No,-5.859375,-1.703125,4.15625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,26,85,Yes,4.515625,5.3125,0.796875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,34,89,Yes,4.8125,5.609375,0.796875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,87,82,No,-5.171875,-1.09375,4.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,9,77,Yes,2.90625,4.5625,1.65625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,81,21,No,-4.296875,-1.015625,3.28125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,68,93,Yes,4.140625,5.140625,1.0,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,31,20,No,-4.75,-0.890625,3.859375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,59,48,No,-4.53125,-0.53125,4.0,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,34,81,Yes,4.359375,5.265625,0.90625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,88,71,No,-4.984375,-1.359375,3.625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,28,87,Yes,4.390625,5.1875,0.796875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,41,98,Yes,4.4375,5.3125,0.875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,99,7,No,-5.5625,-2.015625,3.546875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,29,4,No,-6.0625,-1.8916015625,4.1708984375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,40,51,Yes,4.390625,5.359375,0.96875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,34,8,No,-3.90625,-0.40673828125,3.49951171875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,27,72,Yes,3.955078125,4.953125,0.998046875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,91,40,No,-5.3125,-1.21875,4.09375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,27,83,Yes,4.40625,5.234375,0.828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,63,50,No,-4.703125,-0.45361328125,4.24951171875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,82,58,No,-4.828125,-1.109375,3.71875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,18,33,Yes,4.40625,5.5,1.09375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,17,31,Yes,4.671875,5.609375,0.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,95,71,No,-5.4375,-1.8916015625,3.5458984375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,68,33,No,-5.21875,-1.1875,4.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,95,74,No,-6.109375,-2.3125,3.796875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,54,74,Yes,4.28125,5.265625,0.984375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,51,46,No,-6.171875,-1.953125,4.21875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,28,17,No,-4.828125,-1.0,3.828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,65,63,No,-5.59375,-1.46875,4.125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,11,96,Yes,4.140625,5.15625,1.015625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,6,14,Yes,4.625,5.625,1.0,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,19,80,Yes,4.1875,5.15625,0.96875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,20,87,Yes,4.4375,5.34375,0.90625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,54,76,Yes,4.3125,5.328125,1.015625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,8,49,Yes,4.421875,5.5625,1.140625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,48,76,Yes,4.390625,5.328125,0.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,59,67,Yes,4.140625,5.15625,1.015625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,32,70,Yes,3.810546875,4.84375,1.033203125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,1,87,Yes,4.03125,5.125,1.09375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,92,14,No,-4.890625,-1.21875,3.671875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,87,68,No,-4.875,-1.265625,3.609375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,96,34,No,-5.515625,-1.515625,4.0,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,98,82,No,-5.1875,-1.53125,3.65625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,43,14,No,-4.921875,-1.15625,3.765625,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,37,55,Yes,4.265625,5.296875,1.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,20,58,Yes,4.78125,5.65625,0.875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,0,92,Yes,4.171875,5.40625,1.234375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,92,33,No,-5.359375,-1.4375,3.921875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,64,97,Yes,4.21875,5.171875,0.953125,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,22,64,Yes,4.59375,5.453125,0.859375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,13,80,Yes,4.53125,5.453125,0.921875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,38,81,Yes,4.203125,5.078125,0.875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,64,77,Yes,3.515625,4.765625,1.25,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,25,19,No,-6.03125,-2.0625,3.96875,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,47,97,Yes,4.359375,5.21875,0.859375,0
Qwen/Qwen3-4B,23,0,10.0,plus,corrupt,20,69,Yes,4.359375,5.34375,0.984375,0
