model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,48,35,No,-3.4921875,-4.1640625,-0.671875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,58,81,Yes,2.8984375,0.1328125,-2.765625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,46,20,No,-3.564453125,-4.265625,-0.701171875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,47,45,No,-4.1328125,-4.515625,-0.3828125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,26,85,Yes,2.703125,0.0546875,-2.6484375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,34,89,Yes,3.1953125,0.8740234375,-2.3212890625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,87,82,No,-4.2890625,-5.15625,-0.8671875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,9,77,Yes,-0.375,-2.734375,-2.359375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,81,21,No,-3.564453125,-4.4921875,-0.927734375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,68,93,Yes,2.890625,0.109375,-2.78125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,31,20,No,-3.25,-4.421875,-1.171875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,59,48,No,-3.6953125,-4.390625,-0.6953125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,34,81,Yes,2.8203125,0.296875,-2.5234375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,88,71,No,-3.9921875,-4.8203125,-0.828125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,28,87,Yes,2.9140625,0.3359375,-2.578125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,41,98,Yes,3.087890625,0.75,-2.337890625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,99,7,No,-3.392578125,-3.828125,-0.435546875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,29,4,No,-2.6640625,-3.857421875,-1.193359375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,40,51,Yes,2.9375,0.5625,-2.375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,34,8,No,-2.625,-4.0390625,-1.4140625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,27,72,Yes,2.671875,-0.0546875,-2.7265625,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,91,40,No,-3.857421875,-4.6328125,-0.775390625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,27,83,Yes,3.375,1.1181640625,-2.2568359375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,63,50,No,-3.375,-4.3515625,-0.9765625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,82,58,No,-3.619140625,-4.6328125,-1.013671875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,18,33,Yes,3.076171875,0.453125,-2.623046875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,17,31,Yes,2.9140625,0.5078125,-2.40625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,95,71,No,-3.869140625,-4.453125,-0.583984375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,68,33,No,-3.634765625,-4.53125,-0.896484375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,95,74,No,-3.640625,-4.1484375,-0.5078125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,54,74,Yes,3.1953125,0.3828125,-2.8125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,51,46,No,-3.931640625,-4.4609375,-0.529296875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,28,17,No,-2.7578125,-4.046875,-1.2890625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,65,63,No,-4.234375,-4.40625,-0.171875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,11,96,Yes,0.5625,-2.09375,-2.65625,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,6,14,Yes,2.46875,-0.28125,-2.75,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,19,80,Yes,2.6171875,-0.3828125,-3.0,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,20,87,Yes,3.453125,1.2734375,-2.1796875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,54,76,Yes,2.974609375,0.421875,-2.552734375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,8,49,Yes,0.4677734375,-1.8125,-2.2802734375,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,48,76,Yes,3.375,1.0537109375,-2.3212890625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,59,67,Yes,3.337890625,1.0927734375,-2.2451171875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,32,70,Yes,3.03125,0.6015625,-2.4296875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,1,87,Yes,1.7021484375,-0.953125,-2.6552734375,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,92,14,No,-3.0390625,-4.046875,-1.0078125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,87,68,No,-4.0703125,-4.984375,-0.9140625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,96,34,No,-3.4453125,-4.125,-0.6796875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,98,82,No,-3.5078125,-4.4609375,-0.953125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,43,14,No,-2.796875,-3.875,-1.078125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,37,55,Yes,3.109375,0.6953125,-2.4140625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,20,58,Yes,3.546875,1.4833984375,-2.0634765625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,0,92,Yes,2.5078125,-1.1005859375,-3.6083984375,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,92,33,No,-3.7578125,-4.625,-0.8671875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,64,97,Yes,2.875,0.15625,-2.71875,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,22,64,Yes,2.8984375,0.2734375,-2.625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,13,80,Yes,1.7421875,-1.2744140625,-3.0166015625,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,38,81,Yes,2.8046875,0.28125,-2.5234375,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,64,77,Yes,3.283203125,0.7744140625,-2.5087890625,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,25,19,No,-3.638671875,-4.265625,-0.626953125,0
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,47,97,Yes,2.84375,-0.0546875,-2.8984375,1
Qwen/Qwen2.5-7B,18,15,10.0,minus,corrupt,20,69,Yes,3.5234375,1.359375,-2.1640625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,81,14,No,-2.828125,-0.25,2.578125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,3,94,Yes,3.1171875,3.75,0.6328125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,35,31,No,-3.841796875,-1.6416015625,2.2001953125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,28,17,No,-2.7578125,-0.0234375,2.734375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,94,13,No,-2.8046875,0.09375,2.8984375,1
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,86,94,Yes,3.1328125,3.8828125,0.75,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,69,11,No,-3.220703125,-0.4443359375,2.7763671875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,75,54,No,-3.935546875,-1.6484375,2.287109375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,4,3,No,-2.8515625,-1.0087890625,1.8427734375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,11,27,Yes,2.8828125,3.7109375,0.828125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,29,64,Yes,3.107421875,3.916015625,0.80859375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,77,3,No,-3.490234375,-1.265625,2.224609375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,71,25,No,-3.501953125,-1.2255859375,2.2763671875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,91,83,No,-3.828125,-1.609375,2.21875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,89,69,No,-3.556640625,-1.3671875,2.189453125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,53,28,No,-2.84375,-0.2578125,2.5859375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,57,75,Yes,3.322265625,4.0078125,0.685546875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,35,0,No,-4.15625,-2.484375,1.671875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,97,20,No,-3.53125,-1.2265625,2.3046875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,89,54,No,-3.947265625,-2.140625,1.806640625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,43,35,No,-3.169921875,-0.8125,2.357421875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,19,27,Yes,2.9609375,3.6875,0.7265625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,97,43,No,-3.904296875,-2.1484375,1.755859375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,13,11,No,-3.7109375,-1.7197265625,1.9912109375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,48,12,No,-3.90625,-1.7509765625,2.1552734375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,45,44,No,-4.4453125,-3.0390625,1.40625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,77,33,No,-4.4140625,-2.2109375,2.203125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,5,93,Yes,2.828125,3.6015625,0.7734375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,58,68,Yes,3.34375,3.9140625,0.5703125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,15,48,Yes,3.0703125,3.9140625,0.84375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,10,70,Yes,1.7744140625,3.140625,1.3662109375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,37,80,Yes,3.15625,3.7265625,0.5703125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,79,46,No,-3.71875,-1.3916015625,2.3271484375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,73,24,No,-2.9921875,-0.453125,2.5390625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,90,8,No,-3.4296875,-1.5380859375,1.8916015625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,5,84,Yes,2.046875,3.283203125,1.236328125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,29,98,Yes,2.609375,3.5859375,0.9765625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,37,10,No,-2.9765625,0.109375,3.0859375,1
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,29,12,No,-3.0,-0.3115234375,2.6884765625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,48,35,No,-3.4921875,-1.2568359375,2.2353515625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,58,81,Yes,2.8984375,3.75,0.8515625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,46,20,No,-3.564453125,-1.2744140625,2.2900390625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,47,45,No,-4.1328125,-2.3828125,1.75,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,26,85,Yes,2.703125,3.59375,0.890625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,34,89,Yes,3.1953125,3.7890625,0.59375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,87,82,No,-4.2890625,-2.0546875,2.234375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,9,77,Yes,-0.375,2.0859375,2.4609375,1
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,81,21,No,-3.564453125,-1.2109375,2.353515625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,68,93,Yes,2.890625,3.7734375,0.8828125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,31,20,No,-3.25,-0.4541015625,2.7958984375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,59,48,No,-3.6953125,-1.5615234375,2.1337890625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,34,81,Yes,2.8203125,3.673828125,0.853515625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,88,71,No,-3.9921875,-1.4921875,2.5,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,28,87,Yes,2.9140625,3.6328125,0.71875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,41,98,Yes,3.087890625,3.734375,0.646484375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,99,7,No,-3.392578125,-1.6328125,1.759765625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,29,4,No,-2.6640625,0.09375,2.7578125,1
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,40,51,Yes,2.9375,3.75,0.8125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,34,8,No,-2.625,0.078125,2.703125,1
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,27,72,Yes,2.671875,3.6328125,0.9609375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,91,40,No,-3.857421875,-1.6650390625,2.1923828125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,27,83,Yes,3.375,3.947265625,0.572265625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,63,50,No,-3.375,-0.8193359375,2.5556640625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,82,58,No,-3.619140625,-1.1875,2.431640625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,18,33,Yes,3.076171875,3.8515625,0.775390625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,17,31,Yes,2.9140625,3.626953125,0.712890625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,95,71,No,-3.869140625,-2.2265625,1.642578125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,68,33,No,-3.634765625,-1.15625,2.478515625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,95,74,No,-3.640625,-1.9541015625,1.6865234375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,54,74,Yes,3.1953125,3.904296875,0.708984375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,51,46,No,-3.931640625,-1.9375,1.994140625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,28,17,No,-2.7578125,-0.0234375,2.734375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,65,63,No,-4.234375,-2.6328125,1.6015625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,11,96,Yes,0.5625,2.4765625,1.9140625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,6,14,Yes,2.46875,3.5625,1.09375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,19,80,Yes,2.6171875,3.6875,1.0703125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,20,87,Yes,3.453125,3.951171875,0.498046875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,54,76,Yes,2.974609375,3.767578125,0.79296875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,8,49,Yes,0.4677734375,2.375,1.9072265625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,48,76,Yes,3.375,3.9140625,0.5390625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,59,67,Yes,3.337890625,3.9140625,0.576171875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,32,70,Yes,3.03125,3.8125,0.78125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,1,87,Yes,1.7021484375,3.078125,1.3759765625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,92,14,No,-3.0390625,-0.546875,2.4921875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,87,68,No,-4.0703125,-1.7490234375,2.3212890625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,96,34,No,-3.4453125,-1.2578125,2.1875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,98,82,No,-3.5078125,-1.21875,2.2890625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,43,14,No,-2.796875,-0.1640625,2.6328125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,37,55,Yes,3.109375,3.740234375,0.630859375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,20,58,Yes,3.546875,3.984375,0.4375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,0,92,Yes,2.5078125,3.7578125,1.25,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,92,33,No,-3.7578125,-1.3984375,2.359375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,64,97,Yes,2.875,3.734375,0.859375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,22,64,Yes,2.8984375,3.826171875,0.927734375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,13,80,Yes,1.7421875,3.21875,1.4765625,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,38,81,Yes,2.8046875,3.640625,0.8359375,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,64,77,Yes,3.283203125,3.96875,0.685546875,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,25,19,No,-3.638671875,-1.6103515625,2.0283203125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,47,97,Yes,2.84375,3.7265625,0.8828125,0
Qwen/Qwen2.5-7B,18,15,10.0,plus,corrupt,20,69,Yes,3.5234375,4.03125,0.5078125,0
