model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,20,58,No,-5.91959285736084,3.570434808731079,9.490027666091919,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,0,92,No,-4.599269866943359,2.3870391845703125,6.986309051513672,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,92,33,Yes,0.8771342635154724,4.757384300231934,3.880250036716461,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,64,97,No,-6.222475051879883,3.8715391159057617,10.094014167785645,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,22,64,No,-5.49226188659668,3.942375898361206,9.434637784957886,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,13,80,No,-5.540628433227539,4.36699104309082,9.90761947631836,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,38,81,No,-6.230534553527832,4.1807861328125,10.411320686340332,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,64,77,No,-6.302212715148926,4.457537651062012,10.759750366210938,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,25,19,Yes,2.070505142211914,5.279200553894043,3.208695411682129,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,47,97,No,-5.615780830383301,3.3281164169311523,8.943897247314453,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,clean,20,69,No,-5.558869361877441,4.084596633911133,9.643465995788574,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,81,14,No,-5.700410842895508,-3.9385547637939453,1.7618560791015625,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,3,94,Yes,0.6760216355323792,-4.348048210144043,-5.024069845676422,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,35,31,No,-5.905611991882324,-4.087385177612305,1.8182268142700195,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,28,17,No,-6.190924644470215,-4.3310394287109375,1.8598852157592773,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,94,13,No,-5.561779975891113,-3.9090566635131836,1.6527233123779297,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,86,94,Yes,0.6039543151855469,-4.558104515075684,-5.1620588302612305,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,69,11,No,-5.9072113037109375,-4.307724952697754,1.5994863510131836,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,75,54,No,-6.2447967529296875,-4.074128150939941,2.170668601989746,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,4,3,No,-5.329835891723633,-4.21905517578125,1.1107807159423828,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,11,27,Yes,1.4351959228515625,-4.590584754943848,-6.02578067779541,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,29,64,Yes,0.16189759969711304,-4.697048187255859,-4.858945786952972,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,77,3,No,-5.653276443481445,-4.230131149291992,1.4231452941894531,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,71,25,No,-5.660006523132324,-4.240110397338867,1.419896125793457,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,91,83,No,-6.800213813781738,-4.035098075866699,2.765115737915039,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,89,69,No,-6.029050827026367,-4.029534339904785,1.999516487121582,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,53,28,No,-5.886868476867676,-4.182910919189453,1.7039575576782227,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,57,75,Yes,1.0609416961669922,-4.619846343994141,-5.680788040161133,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,35,0,No,-4.735618591308594,-2.9593400955200195,1.7762784957885742,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,97,20,No,-5.464473724365234,-4.253033638000488,1.211440086364746,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,89,54,No,-6.7147369384765625,-3.9642772674560547,2.750459671020508,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,43,35,No,-6.506186485290527,-4.104961395263672,2.4012250900268555,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,19,27,Yes,1.4259204864501953,-4.600330352783203,-6.026250839233398,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,97,43,No,-5.990011215209961,-4.114736557006836,1.875274658203125,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,13,11,No,-6.178033828735352,-4.374737739562988,1.8032960891723633,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,48,12,No,-5.479456901550293,-4.058337211608887,1.4211196899414062,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,45,44,No,-5.931334495544434,-4.508289337158203,1.4230451583862305,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,77,33,No,-6.062437057495117,-4.509642601013184,1.5527944564819336,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,5,93,Yes,1.0610084533691406,-4.364856719970703,-5.425865173339844,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,58,68,Yes,1.4888896942138672,-4.67303466796875,-6.161924362182617,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,15,48,Yes,0.9485722184181213,-4.417753219604492,-5.3663254380226135,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,10,70,Yes,2.3920936584472656,-4.73760986328125,-7.129703521728516,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,37,80,Yes,0.7406159043312073,-4.752575874328613,-5.493191778659821,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,79,46,No,-6.540468215942383,-4.264524459838867,2.2759437561035156,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,73,24,No,-5.9664716720581055,-4.388489723205566,1.577981948852539,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,90,8,No,-4.9030303955078125,-3.8656749725341797,1.0373554229736328,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,5,84,Yes,0.2117633819580078,-4.350412368774414,-4.562175750732422,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,29,98,Yes,0.2563629150390625,-4.672799110412598,-4.92916202545166,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,37,10,No,-6.04731559753418,-4.1720123291015625,1.8753032684326172,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,29,12,No,-6.073932647705078,-4.289802551269531,1.7841300964355469,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,48,35,No,-6.218425750732422,-4.070644378662109,2.1477813720703125,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,58,81,Yes,1.094919204711914,-4.416800498962402,-5.511719703674316,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,46,20,No,-5.898448944091797,-4.261207580566406,1.6372413635253906,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,47,45,No,-6.321880340576172,-4.150304794311523,2.1715755462646484,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,26,85,Yes,1.4820518493652344,-4.599021911621094,-6.081073760986328,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,34,89,Yes,0.4403151869773865,-4.454345703125,-4.8946608901023865,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,87,82,No,-7.685527801513672,-4.6013946533203125,3.0841331481933594,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,9,77,Yes,0.8928413391113281,-4.677120208740234,-5.5699615478515625,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,81,21,No,-5.131298065185547,-4.05177116394043,1.0795269012451172,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,68,93,Yes,0.4100837707519531,-4.514813423156738,-4.924897193908691,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,31,20,No,-6.1529083251953125,-4.289231300354004,1.8636770248413086,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,59,48,No,-6.724431991577148,-4.22019100189209,2.5042409896850586,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,34,81,Yes,0.9775028228759766,-4.4424896240234375,-5.419992446899414,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,88,71,No,-6.764841079711914,-4.218720436096191,2.5461206436157227,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,28,87,Yes,0.2719058394432068,-4.579819679260254,-4.851725518703461,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,41,98,Yes,0.6225223541259766,-4.681541442871094,-5.30406379699707,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,99,7,No,-4.368252754211426,-3.843832015991211,0.5244207382202148,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,29,4,No,-6.060432434082031,-4.093774795532227,1.9666576385498047,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,40,51,Yes,1.1505851745605469,-4.671353340148926,-5.821938514709473,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,34,8,No,-5.536811828613281,-3.849066734313965,1.6877450942993164,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,27,72,Yes,0.508817732334137,-4.715267181396484,-5.224084913730621,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,91,40,No,-6.004908561706543,-4.244289398193359,1.7606191635131836,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,27,83,Yes,0.5942267775535583,-4.497994422912598,-5.092221200466156,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,63,50,No,-6.230437278747559,-4.261871337890625,1.9685659408569336,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,82,58,No,-6.866515159606934,-4.021432876586914,2.8450822830200195,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,18,33,Yes,1.091217041015625,-4.941348075866699,-6.032565116882324,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,17,31,Yes,1.05999755859375,-4.400790214538574,-5.460787773132324,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,95,71,No,-6.5793304443359375,-3.885425567626953,2.6939048767089844,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,68,33,No,-5.753600120544434,-4.523128509521484,1.2304716110229492,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,95,74,No,-6.688662528991699,-4.10749626159668,2.5811662673950195,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,54,74,Yes,0.9436855316162109,-4.5225677490234375,-5.466253280639648,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,51,46,No,-6.748655319213867,-4.223657608032227,2.5249977111816406,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,28,17,No,-6.190924644470215,-4.3310394287109375,1.8598852157592773,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,65,63,No,-6.222076416015625,-4.382582664489746,1.839493751525879,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,11,96,Yes,0.3500537872314453,-4.639913558959961,-4.989967346191406,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,6,14,Yes,1.7682914733886719,-4.472822189331055,-6.241113662719727,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,19,80,Yes,0.5380268096923828,-4.804049491882324,-5.342076301574707,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,20,87,Yes,0.48850059509277344,-4.619243621826172,-5.107744216918945,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,54,76,Yes,0.7381247878074646,-4.653345108032227,-5.391469895839691,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,8,49,Yes,0.2324696183204651,-4.543500900268555,-4.77597051858902,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,48,76,Yes,1.1151275634765625,-4.687512397766113,-5.802639961242676,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,59,67,Yes,1.4591522216796875,-4.610773086547852,-6.069925308227539,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,32,70,Yes,0.8261489868164062,-4.541714668273926,-5.367863655090332,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,1,87,Yes,0.6493205428123474,-4.6721391677856445,-5.321459710597992,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,92,14,No,-5.524808883666992,-3.8271255493164062,1.697683334350586,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,87,68,No,-7.053033828735352,-4.222479820251465,2.8305540084838867,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,96,34,No,-5.986917495727539,-4.026905059814453,1.960012435913086,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,98,82,No,-6.8920392990112305,-4.216043472290039,2.6759958267211914,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,43,14,No,-5.704108238220215,-4.098207473754883,1.605900764465332,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,37,55,Yes,1.0228691101074219,-4.757513999938965,-5.780383110046387,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,20,58,Yes,1.1714019775390625,-4.304559707641602,-5.475961685180664,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,0,92,Yes,2.6196956634521484,-3.963150978088379,-6.582846641540527,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,92,33,No,-6.263370513916016,-4.168863296508789,2.0945072174072266,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,64,97,Yes,1.0753936767578125,-4.793125152587891,-5.868518829345703,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,22,64,Yes,1.0866470336914062,-4.779053688049316,-5.865700721740723,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,13,80,Yes,1.070343017578125,-4.878731727600098,-5.949074745178223,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,38,81,Yes,1.0586929321289062,-4.656790733337402,-5.715483665466309,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,64,77,Yes,1.2219791412353516,-4.61624813079834,-5.838227272033691,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,25,19,No,-6.304261207580566,-3.925126314163208,2.3791348934173584,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,47,97,Yes,1.5306453704833984,-4.929684638977051,-6.460330009460449,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,minus,corrupt,20,69,Yes,0.05544853210449219,-4.510514259338379,-4.565962791442871,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,81,14,No,-5.700410842895508,4.422396659851074,10.122807502746582,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,3,94,Yes,0.6760216355323792,5.485805511474609,4.80978387594223,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,35,31,No,-5.905611991882324,4.557908058166504,10.463520050048828,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,28,17,No,-6.190924644470215,4.782014846801758,10.972939491271973,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,94,13,No,-5.561779975891113,4.516827583312988,10.078607559204102,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,86,94,Yes,0.6039543151855469,5.289007186889648,4.685052871704102,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,69,11,No,-5.9072113037109375,4.592960357666016,10.500171661376953,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,75,54,No,-6.2447967529296875,4.602848052978516,10.847644805908203,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,4,3,No,-5.329835891723633,3.9461183547973633,9.275954246520996,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,11,27,Yes,1.4351959228515625,5.6075239181518555,4.172327995300293,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,29,64,Yes,0.16189759969711304,5.750155448913574,5.588257849216461,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,77,3,No,-5.653276443481445,4.132932662963867,9.786209106445312,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,71,25,No,-5.660006523132324,4.319649696350098,9.979656219482422,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,91,83,No,-6.800213813781738,4.721864700317383,11.522078514099121,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,89,69,No,-6.029050827026367,4.59361457824707,10.622665405273438,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,53,28,No,-5.886868476867676,4.481683731079102,10.368552207946777,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,57,75,Yes,1.0609416961669922,5.77861213684082,4.717670440673828,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,35,0,No,-4.735618591308594,2.451810836791992,7.187429428100586,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,97,20,No,-5.464473724365234,4.226548194885254,9.691021919250488,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,89,54,No,-6.7147369384765625,4.41716194152832,11.131898880004883,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,43,35,No,-6.506186485290527,4.7044267654418945,11.210613250732422,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,19,27,Yes,1.4259204864501953,5.660882949829102,4.234962463378906,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,97,43,No,-5.990011215209961,4.6425018310546875,10.632513046264648,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,13,11,No,-6.178033828735352,4.3849382400512695,10.562972068786621,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,48,12,No,-5.479456901550293,4.175200462341309,9.654657363891602,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,45,44,No,-5.931334495544434,4.599844932556152,10.531179428100586,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,77,33,No,-6.062437057495117,4.959924697875977,11.022361755371094,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,5,93,Yes,1.0610084533691406,5.720823287963867,4.659814834594727,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,58,68,Yes,1.4888896942138672,5.799831390380859,4.310941696166992,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,15,48,Yes,0.9485722184181213,5.52687931060791,4.578307092189789,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,10,70,Yes,2.3920936584472656,6.254707336425781,3.8626136779785156,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,37,80,Yes,0.7406159043312073,5.703252792358398,4.962636888027191,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,79,46,No,-6.540468215942383,4.647719383239746,11.188187599182129,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,73,24,No,-5.9664716720581055,4.600299835205078,10.566771507263184,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,90,8,No,-4.9030303955078125,3.994154691696167,8.89718508720398,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,5,84,Yes,0.2117633819580078,5.566039085388184,5.354275703430176,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,29,98,Yes,0.2563629150390625,5.492583274841309,5.236220359802246,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,37,10,No,-6.04731559753418,3.9106905460357666,9.958006143569946,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,29,12,No,-6.073932647705078,4.456500053405762,10.53043270111084,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,48,35,No,-6.218425750732422,4.78851318359375,11.006938934326172,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,58,81,Yes,1.094919204711914,5.550365447998047,4.455446243286133,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,46,20,No,-5.898448944091797,4.4185028076171875,10.316951751708984,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,47,45,No,-6.321880340576172,4.435896873474121,10.757777214050293,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,26,85,Yes,1.4820518493652344,5.6136369705200195,4.131585121154785,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,34,89,Yes,0.4403151869773865,5.2260589599609375,4.785743772983551,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,87,82,No,-7.685527801513672,4.630406379699707,12.315934181213379,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,9,77,Yes,0.8928413391113281,5.966879844665527,5.074038505554199,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,81,21,No,-5.131298065185547,4.484270095825195,9.615568161010742,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,68,93,Yes,0.4100837707519531,5.331015586853027,4.920931816101074,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,31,20,No,-6.1529083251953125,4.333273887634277,10.48618221282959,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,59,48,No,-6.724431991577148,4.448709487915039,11.173141479492188,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,34,81,Yes,0.9775028228759766,5.448604583740234,4.471101760864258,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,88,71,No,-6.764841079711914,4.70389461517334,11.468735694885254,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,28,87,Yes,0.2719058394432068,5.43463134765625,5.162725508213043,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,41,98,Yes,0.6225223541259766,5.430621147155762,4.808098793029785,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,99,7,No,-4.368252754211426,4.100646018981934,8.46889877319336,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,29,4,No,-6.060432434082031,4.012992858886719,10.07342529296875,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,40,51,Yes,1.1505851745605469,6.112951278686523,4.962366104125977,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,34,8,No,-5.536811828613281,3.947709083557129,9.48452091217041,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,27,72,Yes,0.508817732334137,5.487848281860352,4.979030549526215,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,91,40,No,-6.004908561706543,4.130932807922363,10.135841369628906,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,27,83,Yes,0.5942267775535583,5.626311302185059,5.0320845246315,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,63,50,No,-6.230437278747559,4.2051801681518555,10.435617446899414,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,82,58,No,-6.866515159606934,4.758511543273926,11.62502670288086,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,18,33,Yes,1.091217041015625,5.94277286529541,4.851555824279785,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,17,31,Yes,1.05999755859375,5.556285858154297,4.496288299560547,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,95,71,No,-6.5793304443359375,4.514575004577637,11.093905448913574,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,68,33,No,-5.753600120544434,4.923135757446289,10.676735877990723,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,95,74,No,-6.688662528991699,4.701937675476074,11.390600204467773,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,54,74,Yes,0.9436855316162109,5.697981834411621,4.75429630279541,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,51,46,No,-6.748655319213867,4.545702934265137,11.294358253479004,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,28,17,No,-6.190924644470215,4.782014846801758,10.972939491271973,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,65,63,No,-6.222076416015625,4.984432220458984,11.20650863647461,1
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,11,96,Yes,0.3500537872314453,5.349853515625,4.999799728393555,0
meta-llama/Meta-Llama-3-8B-Instruct,15,4,10.0,plus,corrupt,6,14,Yes,1.7682914733886719,5.35264778137207,3.5843563079833984,0
