model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,29,4,No,-4.390625,-4.984375,-0.59375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,40,51,Yes,6.8515625,5.6875,-1.1640625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,34,8,No,-4.296875,-4.875,-0.578125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,27,72,Yes,6.0,4.9921875,-1.0078125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,91,40,No,-4.671875,-5.25,-0.578125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,27,83,Yes,6.5234375,5.4296875,-1.09375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,63,50,No,-4.515625,-5.109375,-0.59375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,82,58,No,-4.375,-4.96875,-0.59375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,18,33,Yes,6.1328125,5.140625,-0.9921875,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,17,31,Yes,6.40625,5.328125,-1.078125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,95,71,No,-4.546875,-5.109375,-0.5625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,68,33,No,-4.609375,-5.1875,-0.578125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,95,74,No,-4.703125,-5.2890625,-0.5859375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,54,74,Yes,6.171875,5.1484375,-1.0234375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,51,46,No,-4.4375,-5.03125,-0.59375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,28,17,No,-4.609375,-5.1953125,-0.5859375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,65,63,No,-4.359375,-4.9609375,-0.6015625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,11,96,Yes,-0.9853515625,-1.28125,-0.2958984375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,6,14,Yes,6.4296875,5.3125,-1.1171875,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,19,80,Yes,5.8671875,4.875,-0.9921875,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,20,87,Yes,6.5078125,5.3828125,-1.125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,54,76,Yes,6.3125,5.21875,-1.09375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,8,49,Yes,-2.375,-2.765625,-0.390625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,48,76,Yes,6.2734375,5.1953125,-1.078125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,59,67,Yes,5.75,4.765625,-0.984375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,32,70,Yes,6.171875,5.1328125,-1.0390625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,1,87,Yes,5.6484375,4.625,-1.0234375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,92,14,No,-4.265625,-4.828125,-0.5625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,87,68,No,-4.515625,-5.1328125,-0.6171875,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,96,34,No,-4.578125,-5.15625,-0.578125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,98,82,No,-4.4375,-5.046875,-0.609375,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,43,14,No,-4.546875,-5.1171875,-0.5703125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,37,55,Yes,6.71875,5.578125,-1.140625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,20,58,Yes,6.59375,5.4921875,-1.1015625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,0,92,Yes,6.15625,5.0546875,-1.1015625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,92,33,No,-4.65625,-5.234375,-0.578125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,64,97,Yes,6.484375,5.3828125,-1.1015625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,22,64,Yes,4.7734375,3.984375,-0.7890625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,13,80,Yes,3.783203125,3.21875,-0.564453125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,38,81,Yes,6.1171875,5.0703125,-1.046875,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,64,77,Yes,6.171875,5.109375,-1.0625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,25,19,No,-4.546875,-5.1171875,-0.5703125,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,47,97,Yes,6.5546875,5.453125,-1.1015625,0
google/gemma-2-9b-it,38,14,10.0,minus,corrupt,20,69,Yes,3.515625,2.951171875,-0.564453125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,81,14,No,-4.1875,-3.328125,0.859375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,3,94,Yes,5.203125,6.9296875,1.7265625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,35,31,No,-4.328125,-3.453125,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,28,17,No,-4.609375,-3.71875,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,94,13,No,-4.3125,-3.46875,0.84375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,86,94,Yes,6.296875,8.0546875,1.7578125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,69,11,No,-4.546875,-3.6875,0.859375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,75,54,No,-4.546875,-3.640625,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,4,3,No,-5.0703125,-4.1875,0.8828125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,11,27,Yes,5.609375,7.26171875,1.65234375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,29,64,Yes,6.296875,8.0703125,1.7734375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,77,3,No,-4.6875,-3.861328125,0.826171875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,71,25,No,-4.65625,-3.75,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,91,83,No,-4.21875,-3.345703125,0.873046875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,89,69,No,-5.0234375,-4.171875,0.8515625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,53,28,No,-4.640625,-3.71875,0.921875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,57,75,Yes,6.0390625,7.80859375,1.76953125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,35,0,No,-5.1484375,-4.2578125,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,97,20,No,-4.34375,-3.46875,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,89,54,No,-4.5,-3.609375,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,43,35,No,-4.484375,-3.625,0.859375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,19,27,Yes,4.8671875,6.3828125,1.515625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,97,43,No,-4.53125,-3.65625,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,13,11,No,-4.6875,-3.8125,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,48,12,No,-4.28125,-3.4375,0.84375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,45,44,No,-4.5,-3.65625,0.84375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,77,33,No,-4.7734375,-3.921875,0.8515625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,5,93,Yes,5.1953125,6.875,1.6796875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,58,68,Yes,6.1171875,7.91015625,1.79296875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,15,48,Yes,6.3046875,8.125,1.8203125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,10,70,Yes,5.7734375,7.52734375,1.75390625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,37,80,Yes,6.703125,8.515625,1.8125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,79,46,No,-4.40625,-3.533203125,0.873046875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,73,24,No,-4.625,-3.748046875,0.876953125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,90,8,No,-4.765625,-3.875,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,5,84,Yes,4.6953125,6.34375,1.6484375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,29,98,Yes,5.703125,7.3671875,1.6640625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,37,10,No,-4.5625,-3.6875,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,29,12,No,-4.5,-3.609375,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,48,35,No,-4.359375,-3.484375,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,58,81,Yes,6.125,7.9375,1.8125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,46,20,No,-4.296875,-3.40625,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,47,45,No,-4.53125,-3.625,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,26,85,Yes,6.8046875,8.6875,1.8828125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,34,89,Yes,6.859375,8.71875,1.859375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,87,82,No,-4.203125,-3.296875,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,9,77,Yes,-2.5625,-1.9677734375,0.5947265625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,81,21,No,-4.5625,-3.685546875,0.876953125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,68,93,Yes,6.5546875,8.3203125,1.765625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,31,20,No,-4.5625,-3.6875,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,59,48,No,-4.46875,-3.578125,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,34,81,Yes,6.1171875,7.9453125,1.828125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,88,71,No,-4.453125,-3.578125,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,28,87,Yes,6.46875,8.296875,1.828125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,41,98,Yes,6.2265625,7.96875,1.7421875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,99,7,No,-4.375,-3.578125,0.796875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,29,4,No,-4.390625,-3.53125,0.859375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,40,51,Yes,6.8515625,8.703125,1.8515625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,34,8,No,-4.296875,-3.40625,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,27,72,Yes,6.0,7.796875,1.796875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,91,40,No,-4.671875,-3.814453125,0.857421875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,27,83,Yes,6.5234375,8.34375,1.8203125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,63,50,No,-4.515625,-3.671875,0.84375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,82,58,No,-4.375,-3.46875,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,18,33,Yes,6.1328125,7.890625,1.7578125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,17,31,Yes,6.40625,8.2265625,1.8203125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,95,71,No,-4.546875,-3.65625,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,68,33,No,-4.609375,-3.734375,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,95,74,No,-4.703125,-3.814453125,0.888671875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,54,74,Yes,6.171875,7.98828125,1.81640625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,51,46,No,-4.4375,-3.5625,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,28,17,No,-4.609375,-3.71875,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,65,63,No,-4.359375,-3.453125,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,11,96,Yes,-0.9853515625,-0.5302734375,0.455078125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,6,14,Yes,6.4296875,8.1953125,1.765625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,19,80,Yes,5.8671875,7.56640625,1.69921875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,20,87,Yes,6.5078125,8.3125,1.8046875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,54,76,Yes,6.3125,8.125,1.8125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,8,49,Yes,-2.375,-1.828125,0.546875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,48,76,Yes,6.2734375,8.0625,1.7890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,59,67,Yes,5.75,7.4765625,1.7265625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,32,70,Yes,6.171875,7.97265625,1.80078125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,1,87,Yes,5.6484375,7.4453125,1.796875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,92,14,No,-4.265625,-3.40625,0.859375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,87,68,No,-4.515625,-3.59375,0.921875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,96,34,No,-4.578125,-3.671875,0.90625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,98,82,No,-4.4375,-3.564453125,0.873046875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,43,14,No,-4.546875,-3.65625,0.890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,37,55,Yes,6.71875,8.5546875,1.8359375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,20,58,Yes,6.59375,8.4296875,1.8359375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,0,92,Yes,6.15625,7.92578125,1.76953125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,92,33,No,-4.65625,-3.78125,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,64,97,Yes,6.484375,8.2421875,1.7578125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,22,64,Yes,4.7734375,6.3203125,1.546875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,13,80,Yes,3.783203125,4.96875,1.185546875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,38,81,Yes,6.1171875,7.90625,1.7890625,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,64,77,Yes,6.171875,7.97265625,1.80078125,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,25,19,No,-4.546875,-3.671875,0.875,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,47,97,Yes,6.5546875,8.328125,1.7734375,0
google/gemma-2-9b-it,38,14,10.0,plus,corrupt,20,69,Yes,3.515625,4.5859375,1.0703125,0
